# lemma.tsv — レンマの訳語。38,568 件が母集団。
#
# 列: id \t ja \t source \t confidence \t reviewed_at
# source は manual / dict / mt のいずれか。**必須**。
# 機械翻訳と人手を混ぜたあと区別できなくなるのを防ぐための列である。
#
# **id 昇順に並べること。** darasa-morph の検証器が強制する。
#   (grep '^#' lemma.tsv; grep -v '^#' lemma.tsv | LC_ALL=C sort) > t && mv t lemma.tsv
#
# 検証:
#   cd ../darasa-morph && make build-kb
تَوْقِيع_1	署名、調印	mt	0.90	
تَوْقِيف_1	拘束、停止	mt	0.70	
تَوْكِيل_1	委任、代理権	mt	0.80	
تَوْلِيد_1	生成	mt	0.80	
تَيّار_1	流れ、潮流	mt	0.80	
تَيْسِير_1	容易にすること	mt	0.90	
تُحْفَة_1	逸品、名品	mt	0.80	
تُراب_1	土	mt	0.80	
تُراث_1	遺産、伝統	mt	0.80	
تُراثِيّ_1	伝統の、遺産の	mt	0.70	
تُرْبَة_1	土壌、墓所	mt	0.80	
تُرْك_1	トルコ人	manual	1.0	2026-08-09
تُرْكِيّ_1	トルコの	manual	1.00	2026-08-12
تُفّاح_1	リンゴ	manual	1.0	2026-08-09
تُهْمَة_1	容疑、告発	mt	0.80	
تُونِسِيّ_1	チュニジアの	mt	1.00	
تِجارَة_1	商業、貿易	manual	0.80	2026-08-19
تِجارِيّ_1	商業の	manual	0.80	2026-08-12
تِكْنُولُوجِيا_1	技術、テクノロジー	mt	1.00	
تِكْنُولُوجِيّ_1	技術の	mt	1.00	
تِلاوَة_1	朗誦	mt	0.90	
تِلفِزيُون_1	テレビ	mt	1.00	
تِلفِزيُونِيّ_1	テレビの	mt	1.00	
تِلِفُون_1	電話	mt	1.00	
تِلْقائِيّ_1	自動の、自発的な	mt	0.80	
تِلْمِيذ_1	生徒、弟子	mt	0.80	
تِمْثال_1	像、彫像	mt	1.00	
تِنِس_1	テニス	mt	1.00	
ثائِر_2	反乱者、憤慨した	mt	0.90	
ثابِت_1	一定の、確立した	mt	0.70	
ثالِث_1	第三の	manual	1.00	2026-08-12
ثامِن_1	第八の	mt	1.00	
ثانَوِيّ_1	二次的な、中等の	manual	0.80	2026-08-12
ثانِي_1	第二の、次の	manual	0.30	2026-08-11
ثانِي_3	第二の、次の	manual	0.30	2026-08-12
ثانِيَة_1	秒	manual	1.0	2026-08-09
ثَبات_1	安定、不動	mt	0.80	
ثَبَت-u_1	確立する、揺るがない	mt	0.80	
ثَدْي_1	乳房	mt	0.90	
ثَرِيّ_1	裕福な、富豪	mt	0.90	
ثَرْوَة_1	富、財産	mt	0.80	
ثَقافَة_1	文化、教養	manual	0.80	2026-08-14
ثَقافِيّ_1	文化の	manual	0.80	2026-08-12
ثَقِيل_1	重い	mt	0.80	
ثَلاث_1	三、3	manual	0.50	2026-08-12
ثَلّاجَة_1	冷蔵庫	manual	1.0	2026-08-09
ثَلْج_1	雪、氷	mt	0.80	
ثَمانِي_1	八、8	mt	0.90	
ثَمَر_1	果実、成果	mt	0.80	
ثَمَن_1	価格	manual	1.0	2026-08-09
ثَمِين_1	高価な、貴重な	mt	0.80	
ثَوْب_1	衣、トーブ	mt	0.80	
ثَوْرَة_1	革命	manual	0.80	2026-08-19
ثَوْرِيّ_1	革命の	mt	1.00	
ثُعْبان_1	蛇	manual	1.0	2026-08-09
ثُغْرَة_1	隙間、抜け穴	mt	0.80	
ثُلاثِيّ_2	三部の、三者の	mt	0.70	
ثُلْث_1	三分の一	mt	1.00	
ثُمَّ_1	それから	manual	1.0	2026-08-09
ثُنائِيّ_1	二者間の、二重の	mt	0.80	
ثِقَة_1	信頼、自信	mt	0.80	
جاء_1	来る	manual	1.0	2026-08-09
جائِز_1	許される、可能な	mt	0.80	
جائِزَة_1	賞、賞品	mt	0.80	
جائِع_1	空腹の	manual	1.0	2026-08-09
جاب-u_1	巡る、めぐり歩く	mt	0.80	
جادّ_1	真剣な	mt	0.80	
جار_1	隣人	mt	0.90	
جارِي_1	現在の、進行中の	manual	0.70	2026-08-12
جاز-u_1	許される、可能である	mt	0.80	
جافّ_1	乾いた	mt	0.90	
جال-u_1	巡る	mt	0.80	
جالِيَة_1	在外共同体、コミュニティ	mt	0.80	
جامِع_1	包括的な	mt	0.70	
جامِعَة_1	大学	manual	1.0	2026-08-09
جامِعِيّ_1	大学の	mt	1.00	
جانِب_1	側、側面	manual	0.80	2026-08-12
جانِبِيّ_1	側面の、副次的な	mt	0.70	
جانِي_1	加害者、犯人	mt	0.80	
جاه_1	威信、地位	mt	0.80	
جاهِد_1	奮闘する	mt	0.80	
جاهِز_1	準備できた	mt	0.80	
جرام_1	グラム	mt	1.00	
جلُوكُوما_1	緑内障	mt	1.00	
جَبَل_1	山	manual	1.0	2026-08-09
جَبَه-a_1	立ち向かう	mt	0.80	
جَبْهَة_1	前線	mt	0.70	
جَداء_1	益、効用	mt	0.70	
جَدَل_1	論争	mt	0.70	
جَدُر-u_1	ふさわしい	mt	0.70	
جَدِيد_1	新しい	manual	1.0	2026-08-09
جَدِير_1	値する、ふさわしい	mt	0.80	
جَدّ_1	祖父、先祖	mt	0.80	
جَدَّد_1	更新する、新たにする	mt	0.80	
جَدْوَل_2	表、日程	mt	0.70	
جَذّاب_1	魅力的な	mt	0.80	
جَذْب_1	引きつけること、引力	mt	0.90	
جَرَى-i_1	起こる、流れる	mt	0.70	
جَرِيء_1	大胆な	mt	0.80	
جَرِيح_1	負傷者	mt	0.80	
جَرِيدَة_1	新聞	mt	1.00	
جَرِيمَة_1	犯罪	manual	1.00	2026-08-19
جَرّ_1	引くこと	mt	0.80	
جَرّاء_1	〜のせいで	mt	0.80	
جَرّاح_1	外科医	mt	1.00	
جَرَّب_1	試す	mt	0.70	
جَزاء_1	報い、罰	mt	0.70	
جَزائِرِيّ_1	アルジェリアの	manual	1.00	2026-08-12
جَزِيرَة_1	島、半島	mt	0.80	
جَسَد_1	体	manual	1.0	2026-08-09
جَسَدِيّ_1	身体の	mt	0.90	
جَسِيم_1	甚大な	mt	0.80	
جَسَّد_1	体現する、具現化する	mt	0.80	
جَعَل-a_1	〜にする、〜させる	manual	0.70	2026-08-12
جَفاف_1	乾燥、干ばつ	mt	0.80	
جَفْن_1	まぶた	mt	0.90	
جَلَب-iu_1	もたらす、引き寄せる	mt	0.80	
جَلَد-i_1	鞭打つ	mt	0.80	
جَلَس-i_1	座る	mt	1.00	
جَلِيّ_1	明白な	mt	0.80	
جَلّ-i_1	荘厳である	mt	0.60	
جَلْب_1	持ち込むこと、招致	mt	0.70	
جَلْد_1	鞭打ち	mt	0.90	
جَلْسَة_1	会議、会期	mt	0.70	
جَماعَة_1	集団、団体	manual	0.70	2026-08-19
جَماعِيّ_1	集団の、共同の	mt	0.70	
جَمال_1	美	manual	1.0	2026-08-09
جَمال_2	美しさ	mt	0.50	
جَمالِيّ_1	美的な	mt	0.90	
جَماهِيرِيّ_1	大衆の	mt	0.80	
جَمَع-a_1	集める	manual	0.80	2026-08-12
جَمِيل_1	美しい	manual	1.0	2026-08-09
جَمّ_1	おびただしい	mt	0.70	
جَمْع_1	集めること	mt	0.70	
جَمْعِيَّة_1	協会、団体	manual	0.80	2026-08-14
جَناح_1	翼	mt	0.80	
جَنَى-i_2	収穫する、（利益を）得る	mt	0.60	
جَنُوب_1	南	manual	1.00	2026-08-14
جَنُوبِيّ_1	南の	manual	0.80	2026-08-12
جَنَّة_1	楽園、天国、庭園	mt	0.90	
جَنْب_1	横、そば	mt	0.90	
جَهْد_1	努力	manual	1.00	2026-08-14
جَهْل_1	無知	mt	0.90	
جَواب_1	答え、返事	mt	1.00	
جَواز_1	許可	mt	0.70	
جَوّ_1	空気、雰囲気、天候	manual	0.50	2026-08-19
جَوّال_1	巡回する、移動式の	manual	0.50	2026-08-12
جَوِّيّ_1	空の、航空の	manual	0.70	2026-08-12
جَوْعان_1	空腹の	manual	1.0	2026-08-09
جَوْف_1	内部、腔	mt	0.70	
جَوْلَة_1	巡回、（交渉などの）回	mt	0.70	
جَوْهَر_1	宝石	mt	0.80	
جَوْهَرِيّ_1	本質的な	mt	0.80	
جَيِّد_1	良い	manual	1.0	2026-08-09
جَيْب_1	ポケット	mt	0.80	
جَيْش_1	軍、軍隊	manual	0.80	2026-08-12
جُثَّة_1	遺体	mt	1.00	
جُثْمان_1	遺体	mt	0.80	
جُرْح_1	傷	manual	0.80	2026-08-19
جُزُر_1	島々	mt	1.00	
جُزْء_1	部分、一部	manual	0.70	2026-08-14
جُزْئِيّ_1	部分的な	mt	0.80	
جُغْرافِيا_1	地理学	mt	1.00	
جُغْرافِيّ_1	地理の	mt	1.00	
جُلُوس_1	座ること、着席	mt	0.90	
جُمْرُك_1	税関	manual	1.0	2026-08-09
جُمْرُكِيّ_1	関税の	mt	0.80	
جُمْلَة_1	文	mt	0.80	
جُمْهُور_1	大衆、観客	mt	0.80	
جُمْهُورِيّ_1	共和国の、共和党の	manual	0.90	2026-08-12
جُنُون_1	狂気	mt	0.80	
جُنْد_1	兵士 (全体)	manual	1.0	2026-08-09
جُنْدِيّ_1	兵士	manual	1.0	2026-08-09
جُودَة_1	品質、良質	manual	0.80	2026-08-19
جُوع_1	飢え	mt	0.80	
جِدار_1	壁	mt	1.00	
جِدّ_1	真剣さ、真面目さ	manual	0.50	2026-08-12
جِدِّيّ_1	真剣な	mt	0.80	
جِذْر_1	根	mt	0.80	
جِراحَة_1	外科手術	mt	1.00	
جِراحِيّ_1	外科の	mt	0.90	
جِسْر_1	橋、梁	mt	0.80	
جِسْم_1	体	manual	1.0	2026-08-09
جِلْدِيّ_1	皮膚の	mt	0.80	
جِنائِيّ_1	刑事の	mt	0.80	
جِنازَة_1	葬儀	mt	1.00	
جِنايَة_1	重罪	mt	0.80	
جِنِرال_2	将軍	mt	0.90	
جِنِيه_1	ポンド（通貨）	manual	1.00	2026-08-14
جِنْس_1	性別、種類	mt	0.80	
جِنْسِيّ_1	性的な	mt	0.90	
جِنْسِيَّة_1	国籍	mt	0.80	
جِهاز_1	装置、機器、システム	manual	0.70	2026-08-11
جِهَة_1	方向、方面、（組織としての）筋	manual	0.50	2026-08-12
جِهَوِيّ_1	地方の	mt	0.80	
جِوار_1	隣接、近所	mt	0.70	
جِيل_1	世代	mt	0.80	
حائِط_1	壁	mt	1.00	
حائِل_2	障壁、仕切り	mt	0.80	
حاجَة_1	必要、もの	mt	0.80	
حاجِز_1	障壁、仕切り	mt	0.80	
حاجّ_3	巡礼者、ハーッジ	mt	0.90	
حاد-i_1	逸れる、外れる	mt	0.70	
حادِث_1	事故、出来事	manual	0.80	2026-08-19
حادِي_1	（11・21などの）1の位を表す語	mt	0.70	
حارَب_1	戦う	mt	0.80	
حارَة_1	路地、街区	mt	0.80	
حارِث_2	耕す人	mt	0.70	
حارِس_1	警備員、守衛	mt	0.70	
حاز-u_1	得る、収める	mt	0.80	
حازِم_1	毅然とした	mt	0.90	
حاسَب_1	責任を問う、清算する	mt	0.80	
حاسُوب_1	コンピュータ	mt	1.00	
حاسِب_1	計算機、コンピュータ	mt	0.80	
حاسِم_1	決定的な	mt	0.80	
حاصِل_2	成果、得られたもの	mt	0.70	
حاضِر_1	出席者	manual	1.0	2026-08-09
حافَظ_1	保つ、維持する	mt	0.80	
حافِز_1	動機、誘因	mt	0.80	
حافِل_1	満ちた、盛りだくさんの	mt	0.80	
حاكِم_2	統治者、知事	mt	0.80	
حال-u_1	妨げる、阻む	mt	0.50	
حال_1	状態、状況、場合	manual	0.50	2026-08-11
حالَة_1	状態、場合、症例	manual	0.70	2026-08-14
حالِيّ_1	現在の	manual	0.80	2026-08-12
حامِل_1	運ぶもの、保持者	mt	0.70	
حان-i_1	（時が）来る	mt	0.50	
حان_1	酒場	mt	0.50	
حاوَل_1	試みる	manual	1.00	2026-08-14
حَبِيب_2	愛する人、恋人	mt	0.80	
حَبّ_1	粒、種	mt	0.80	
حَبْس_1	監禁、拘禁	mt	0.80	
حَبْل_1	縄、綱	mt	0.80	
حَتَّم_1	義務づける	mt	0.70	
حَثّ-u_1	促す、励ます	mt	0.80	
حَجَب-u_1	覆い隠す、遮断する	mt	0.80	
حَجَر_1	石	mt	0.90	
حَجَز-ui_1	予約する、押収する	mt	0.80	
حَجّ_1	巡礼、ハッジ	mt	0.80	
حَجّار_1	石工	mt	0.80	
حَجْز_1	予約	manual	1.0	2026-08-09
حَجْم_1	大きさ、規模、容積	manual	0.80	2026-08-19
حَداثَة_1	近代性、モダニティ	mt	0.80	
حَدَث-u_1	起こる、生じる	manual	0.50	2026-08-14
حَدَث_1	出来事、事件	manual	0.50	2026-08-12
حَدِيث_1	新しい、現代の	mt	0.50	
حَدِيث_2	話、会話、ハディース	manual	0.50	2026-08-12
حَدِيد_1	鉄	mt	1.00	
حَدِيدَة_1	鉄片、鉄器	mt	0.80	
حَدِيدِيّ_1	鉄の	mt	0.90	
حَدِيقَة_1	庭、公園	mt	0.90	
حَدّ_1	境界、限界	manual	0.70	2026-08-11
حَدَّد_1	定める、特定する	mt	0.60	
حَذَف-i_1	削除する、省く	mt	0.80	
حَذَّر_1	警告する	mt	0.80	
حَرارَة_1	熱	manual	1.0	2026-08-09
حَرارِيّ_1	熱の、カロリーの	mt	0.80	
حَرام_1	禁じられたこと（ハラーム）	mt	0.80	
حَرَج_2	困惑、支障	mt	0.50	
حَرَس_1	警護、親衛隊	mt	0.80	
حَرَكَة_1	動き、運動	manual	0.70	2026-08-12
حَرَم-iu_1	禁じる、奪う	mt	0.50	
حَرَم_2	聖域、構内	mt	0.50	
حَرِص-a_1	心がける、気を配る	mt	0.80	
حَرِيص_1	熱心な、気を配る	mt	0.80	
حَرِيق_1	火災	mt	1.00	
حَرْب_1	戦争	manual	1.0	2026-08-09
حَرْبِيّ_1	軍事の、戦争の	mt	0.80	
حَرْف_1	文字	mt	0.90	
حَرْق_1	焼くこと、火傷	mt	0.80	
حَزِين_1	悲しい	manual	1.0	2026-08-09
حَزْم_1	決断力、毅然さ	mt	0.80	
حَسَب_1	〜に応じて、〜によれば	manual	0.80	2026-08-12
حَسَد_1	妬み	mt	0.90	
حَسَم-i_1	決着をつける、差し引く	mt	0.70	
حَسَن_2	良い	manual	1.0	2026-08-09
حَسِب-i_1	〜と思う、みなす	mt	0.80	
حَسِس_1	感じる	mt	0.70	
حَسّاس_1	敏感な、繊細な	mt	0.90	
حَسّاسِيّ_1	過敏症、アレルギー	mt	0.70	
حَشَرَة_1	昆虫、虫	mt	0.80	
حَشْد_1	群衆、動員	mt	0.70	
حَصَد-iu_1	刈り取る	mt	0.80	
حَصَل-u_1	得る、手に入れる	manual	0.70	2026-08-14
حَصِيلَة_1	収穫、成果	mt	0.80	
حَصْر_1	限定、数え上げ	mt	0.70	
حَصْرِيّ_1	独占的な、限定の	mt	0.50	
حَضارَة_1	文明	mt	0.80	
حَضارِيّ_1	文明の、文化的な	mt	0.80	
حَضَر-u_1	出席する、来る	mt	0.80	
حَضَرِيّ_1	都市の、定住の	mt	0.80	
حَضْرَة_1	（敬称）〜様	mt	0.70	
حَطَّم_1	打ち砕く	mt	0.80	
حَظَر-u_1	禁じる	mt	0.80	
حَظِي-a_1	得る、恵まれる	mt	0.80	
حَظّ_1	運	mt	0.80	
حَظْر_1	禁止、封鎖	mt	0.80	
حَفِظ-a_1	保つ	mt	0.70	
حَفِيد_1	孫、子孫	mt	0.80	
حَفْل_1	式典、パーティー	mt	0.80	
حَفْلَة_1	催し、パーティー	mt	0.70	
حَقَن-iu_1	注射する	mt	0.80	
حَقِيبَة_1	かばん	mt	0.70	
حَقِيقَة_1	真実、事実	manual	0.80	2026-08-14
حَقِيقِيّ_1	本当の、現実の	manual	0.80	2026-08-12
حَقّ-iu_1	正しくある、当然である	mt	0.50	
حَقّ_2	権利、法	manual	0.50	2026-08-11
حَقَّق_1	達成する、実現する	manual	0.70	2026-08-14
حَقْل_1	畑、分野	mt	0.80	
حَكَم-u_1	裁く、判決を下す	mt	0.70	
حَكَى-i_1	語る	mt	0.80	
حَكِيم_2	賢明な	mt	0.80	
حَلال_1	許されたもの（ハラール）	mt	0.80	
حَلَم-u_1	夢を見る	mt	0.90	
حَلُو-u_1	甘い、心地よい	mt	0.80	
حَلِيب_1	牛乳	mt	1.00	
حَلِيف_1	同盟者	mt	0.90	
حَلّ-i_1	到来する、（場所に）着く	mt	0.50	
حَلّ-u_1	溶かす、ほどく	mt	0.50	
حَلّ_1	解決、解答、キャンセル	manual	0.50	2026-08-12
حَلَّق_1	旋回する、飛び回る	mt	0.80	
حَلْقَة_1	輪、環、（連続番組の）1回	manual	0.70	2026-08-12
حَلْوَى_1	菓子、甘いもの	mt	0.70	
حَمَز-i_1	ひりつかせる	mt	0.50	
حَمَل-i_1	運ぶ、担う、身ごもる	manual	0.70	2026-08-14
حَمَى-i_1	守る	mt	0.70	
حَمِيَّة_1	熱意、気概	mt	0.80	
حَمّام_1	鳩 (群れ)／鳩／浴室 (バスルーム)	manual	1.0	2026-08-09
حَمْد_2	賛美	mt	0.80	
حَمْض_1	酸	mt	0.90	
حَمْل_2	運ぶこと、妊娠	mt	0.50	
حَمْلَة_1	運動、キャンペーン、遠征	manual	0.70	2026-08-14
حَنِيف_2	ハニーフ（純正一神教徒）	mt	0.80	
حَنِين_1	郷愁、慕情	mt	0.80	
حَوَى-i_1	含む、収める	mt	0.70	
حَوَّل_1	変える、転換する	manual	0.70	2026-08-11
حَوْزَة_1	所有、領域	mt	0.70	
حَوْض_1	盆地、水槽	mt	0.80	
حَوْل_1	〜のまわりに、〜について	mt	0.40	
حَياة_1	生命、人生、生活	manual	0.50	2026-08-11
حَياة_2	人生	manual	1.0	2026-08-09
حَيَوان_1	動物	manual	1.0	2026-08-09
حَيَوِيّ_1	生命の、活発な	mt	0.70	
حَيّ-a_1	生きる、経験する	mt	0.50	
حَيّ_2	生きている	mt	0.50	
حَيّ_3	地区、街区	manual	0.50	2026-08-14
حَيَّة_1	蛇	manual	1.0	2026-08-09
حَيِّز_1	領域、空間	mt	0.70	
حُبّ_1	愛	manual	1.0	2026-08-09
حُجَّة_2	論拠、証拠	mt	0.90	
حُدُوث_1	発生	mt	0.80	
حُدُودِيّ_1	国境の	mt	0.80	
حُرّ_1	自由な、独立した	manual	0.80	2026-08-12
حُرِّيَّة_1	自由	manual	1.0	2026-08-09
حُزْن_1	悲しみ	mt	1.00	
حُسْن_1	良さ、美しさ	mt	0.80	
حُصُول_1	獲得、入手	manual	0.80	2026-08-12
حُضُور_2	出席、臨席	manual	0.80	2026-08-14
حُفْرَة_1	穴、くぼみ	mt	0.80	
حُقُوقِيّ_2	法律家	mt	0.80	
حُقْب_1	長い時代	mt	0.70	
حُكُومَة_1	政府	manual	0.80	2026-08-11
حُكُومِيّ_1	政府の、公的な	manual	0.70	2026-08-12
حُكْم_1	判決、統治	manual	0.70	2026-08-12
حُلْم_1	夢	manual	1.0	2026-08-09
حُلْو_1	甘い、素敵な	mt	0.80	
حُمَّى_1	熱	manual	1.0	2026-08-09
حِجاب_1	ヴェール、ヒジャーブ	mt	0.90	
حِذاء_1	靴	mt	1.00	
حِذْر_1	警戒	mt	0.90	
حِرْص_1	熱心さ、気遣い	mt	0.70	
حِزام_1	ベルト、帯	mt	0.90	
حِزْب_1	政党	manual	0.80	2026-08-11
حِزْبِيّ_1	政党の、党派的な	mt	0.70	
حِساب_2	口座	manual	1.0	2026-08-09
حِسّ_1	感覚	mt	0.80	
حِصار_1	包囲、封鎖	mt	0.80	
حِصان_1	馬	manual	1.0	2026-08-09
حِصَّة_1	授業	manual	1.0	2026-08-09
حِفاظ_1	維持、保持	mt	0.80	
حِفْظ_1	保存、保護	mt	0.70	
حِكايَة_1	話、物語	mt	0.80	
حِكْمَة_1	知恵、格言	mt	0.80	
حِلْف_1	同盟、条約機構	mt	0.70	
حِمار_1	ロバ	mt	0.90	
حِمايَة_1	保護	manual	0.80	2026-08-14
حِوار_1	対話、会話	manual	0.70	2026-08-12
خائِف_1	恐れている	manual	1.0	2026-08-09
خاتَم_1	指輪、印章	mt	0.80	
خادِم_1	召使い、給仕	mt	0.80	
خارِج_1	外、外部	manual	0.70	2026-08-14
خارِجِيّ_1	外部の、対外の	manual	0.70	2026-08-12
خارِطَة_1	地図	mt	0.80	
خاسِر_1	敗者、損をする	mt	0.80	
خاصّ_1	特別な、固有の	manual	0.80	2026-08-11
خاض-u_1	（戦いに）身を投じる、踏み入る	mt	0.70	
خاضِع_1	従属する、〜を受ける	mt	0.70	
خاطَب_1	語りかける、宛てる	mt	0.80	
خاطِئ_1	誤った	mt	0.80	
خاطِر_1	思い、心	mt	0.70	
خاف-a_1	恐れる	mt	0.70	
خالَف_1	違反する、異を唱える	mt	0.70	
خالِص_1	純粋な	mt	0.80	
خالِق_2	創造主	mt	0.90	
خالِي_1	空の、〜のない	mt	0.70	
خام_1	原料の、未加工の	mt	0.80	
خامِس_1	第五の	manual	1.00	2026-08-12
خامّ_1	腐った	mt	0.60	
خَبَر_1	知らせ、ニュース	manual	0.80	2026-08-11
خَبِير_1	専門家	mt	0.80	
خَتَر-i_1	裏切る、欺く	manual	0.50	2026-08-14
خَتَم-i_1	締めくくる、封をする	mt	0.70	
خَدَم-iu_1	仕える、役立つ	mt	0.80	
خَدَمِيّ_1	サービスの	mt	0.80	
خَدِيج_1	早産児	mt	0.80	
خَرَج-u_1	出る、出発する	manual	0.70	2026-08-14
خَرَق-iu_1	破る、違反する	mt	0.80	
خَرِيطَة_1	地図	mt	0.80	
خَرِيف_1	秋	mt	0.80	
خَرْج_1	支出	mt	0.80	
خَزّان_1	タンク、貯水池	mt	0.80	
خَسارَة_1	損失、敗北	mt	0.80	
خَسِر-a_1	失う、負ける	mt	0.90	
خَشَب_1	木材	mt	1.00	
خَشَبِيّ_1	木製の	mt	0.90	
خَشِي-a_1	恐れる	mt	0.80	
خَصِيص_1	親友	mt	0.50	
خَصِيصَة_1	特性、特質	mt	0.80	
خَصّ-u_1	特定する、〜に関わる	mt	0.70	
خَصَّص_1	割り当てる、専用にする	mt	0.60	
خَصْم_1	割引	manual	1.0	2026-08-09
خَضَع-a_1	服する、（検査を）受ける	mt	0.60	
خَطَأ_1	誤り、間違い	mt	0.70	
خَطَر_1	危険	mt	1.00	
خَطِيئَة_1	罪、過ち	mt	0.70	
خَطِيب_2	説教師、演説者	mt	0.70	
خَطِير_1	危険な、重大な	mt	0.70	
خَطّ_2	線、路線	manual	0.80	2026-08-14
خَطَّط_1	計画する、線を引く	mt	0.80	
خَطْف_2	誘拐	mt	0.80	
خَطْوَة_1	歩、一歩、段階	manual	0.80	2026-08-19
خَفِيف_1	軽い	mt	0.70	
خَفِيّ_1	隠れた	mt	0.70	
خَفَّف_1	和らげる、軽くする	mt	0.80	
خَفْض_1	引き下げ、削減	mt	0.70	
خَلا-u_1	空である	mt	0.70	
خَلاص_1	救済、解放	mt	0.80	
خَلَص-u_1	結論に至る、終わる	mt	0.80	
خَلَق-u_1	創造する	mt	0.60	
خَلَل_1	不具合、ほころび	mt	0.70	
خَلِيجِيّ_2	湾岸の	mt	0.90	
خَلِيفَة_2	カリフ、後継者	mt	0.80	
خَلِيَّة_1	細胞	mt	0.80	
خَلَّف_1	後に残す	mt	0.80	
خَلْط_1	混ぜること、混同	mt	0.80	
خَلْف_1	後ろ、背後	mt	0.80	
خَلْفِيَّة_1	背景	mt	1.00	
خَلْق_1	創造、被造物	mt	0.80	
خَمَّس_1	5倍する、五分割する	mt	0.50	
خَمْر_1	酒	mt	0.80	
خَمْس_1	五、5	mt	0.50	
خَوْض_1	（戦い・議論に）踏み込むこと	mt	0.70	
خَوْف_1	恐れ	mt	1.00	
خَيال_1	想像、空想	mt	0.80	
خَيّاط_1	仕立屋	mt	0.80	
خَيِّر_1	善良な、慈善の	mt	0.70	
خَيْر_2	善、より良い	manual	0.70	2026-08-14
خَيْرِيّ_1	慈善の	mt	0.80	
خَيْط_1	糸、ひも	mt	0.80	
خَيْل_1	馬（集合）	mt	0.90	
خَيْمَة_1	テント	mt	1.00	
خُبْز_1	パン	manual	1.0	2026-08-09
خُرُوج_1	退出、出発	mt	0.70	
خُصُوصِيّ_1	私的な、専用の	mt	0.70	
خُضُوع_1	服従	mt	0.80	
خُضْرَة_1	野菜	manual	1.0	2026-08-09
خُطُورَة_1	危険性、重大さ	mt	0.70	
خُطَّة_1	計画	manual	0.80	2026-08-19
خُطْبَة_1	説教（フトバ）、演説	mt	0.80	
خُلْق_1	品性、道徳	mt	0.80	
خِبْرَة_1	経験、熟練	mt	0.80	
خِتام_1	締めくくり、閉幕	mt	0.90	
خِدْمَة_1	奉仕、サービス	manual	0.80	2026-08-11
خِرِّيج_1	卒業生	mt	1.00	
خِطاب_1	演説、談話	mt	0.50	
خِطاب_2	手紙	manual	1.0	2026-08-09
خِلاف_1	相違、対立	mt	0.70	
خِلافَة_1	カリフ位、継承	mt	0.70	
خِيار_1	選択肢	mt	0.70	
خِيانَة_1	裏切り、反逆	mt	0.80	
داء_1	病	mt	0.80	
دائِرَة_1	円	mt	0.60	
دائِم_1	恒久の、常設の	manual	0.70	2026-08-12
داخِل_1	内部、〜の中	manual	0.80	2026-08-12
داخِلِيّ_1	内部の、国内の	manual	0.80	2026-08-12
دار-u_1	回る、巡る	mt	0.50	
دار_1	家、館、〜院	manual	0.50	2026-08-14
داعِم_1	支援する、支持的な	mt	0.80	
داعِي_2	布教者	mt	0.60	
دافَع_1	守る、擁護する	mt	0.90	
دافِع_1	動機、原動力	mt	0.80	
دالّ_1	示す	mt	0.70	
دام_1	続く、持続する	mt	0.70	
دان-i_1	非難する、（信仰を）奉じる	mt	0.60	
دَبّابَة_1	戦車	mt	1.00	
دَجاج_1	鶏 (全体)／鶏／鶏肉	manual	1.0	2026-08-09
دَخَل-u_1	入る	manual	0.60	2026-08-14
دَخْل_1	収入	mt	0.70	
دَرَجَة_1	度、等級、段階	manual	0.70	2026-08-14
دَرَس-u_1	学ぶ、勉強する	mt	0.80	
دَرَك_1	到達	mt	0.60	
دَرَى-i_1	知る、気づく	mt	0.60	
دَرّاجَة_1	自転車、バイク	mt	0.90	
دَرْب_1	道	mt	0.80	
دَرْدَشَة_1	おしゃべり、チャット	mt	0.80	
دَرْس_1	授業	manual	1.0	2026-08-09
دَشَّن_1	開設する、こけら落としをする	mt	0.70	
دَعا-u_1	招く、呼ぶ、唱える	manual	0.60	2026-08-12
دَعَّم_1	支える、強化する	mt	0.70	
دَعْم_1	支援、支持	manual	0.70	2026-08-11
دَعْوَة_1	招待、呼びかけ、祈願	mt	0.70	
دَعْوَى_1	訴訟、主張	mt	0.70	
دَعْوِيّ_1	布教の	mt	0.70	
دَفَع-a_1	押す、支払う、駆り立てる	manual	0.70	2026-08-14
دَفَن-i_1	埋める、葬る	mt	0.80	
دَفْتَر_1	ノート、帳簿	mt	0.70	
دَفْع_1	支払い	mt	0.80	
دَقِيق_1	正確な、細かい	mt	0.70	
دَقِيقَة_1	分	manual	1.0	2026-08-09
دَقّ-u_1	叩く、（鐘を）鳴らす	mt	0.70	
دَكّ_1	突き固めること、破壊	mt	0.70	
دَلالَة_1	意味、示すところ	mt	0.80	
دَلِيل_2	証拠、手引き、ガイド	manual	0.70	2026-08-19
دَلّ-u_1	示す、指し示す	mt	0.80	
دَم_1	血	manual	1.00	2026-08-19
دَمار_1	破壊、荒廃	mt	0.80	
دَمَوِيّ_1	血の、血なまぐさい	mt	0.80	
دَمَّر_1	破壊する	mt	0.80	
دَمْج_1	統合、併合	mt	0.70	
دَمْع_1	涙	mt	1.00	
دَمْعِيّ_1	涙の	mt	0.80	
دَواء_1	薬	manual	1.0	2026-08-09
دَوام_2	勤務時間	mt	0.70	
دَوَّى_1	鳴り響く	mt	0.70	
